"schoolid","schoolname","calendaryear","firsttimebaryear","gradtotal","graddidnottake","graddidnottakepct","gradnoinfo","gradnoinfopct","graddidnottakenoinfopct","prioryrfirsttimetaker","totalfirsttimetakers","totalfirsttimepassers","reportpct","avgschoolpasspct","avgstatepasspct","avgpasspctdiff","ultimatebaryear","ultimatecohorttotal","ultimatedidnottake","ultimatenoinfo","ultimatetakers","ultimatepassers","ultimateschoolpasspct"
"00309000","Ohio State University","2020","2019","170","16","0.09410000","6","0.03530000","0.12940000","7","155","134","","0.86450000","0.79530000","0.06920000","2017","165","3","4","158","147","0.93040000"
"00312300","University of Akron","2009","2008","","","","","","","","118","","1.00000000","0.90680000","0.88090000","0.02590000","","","","","","",""
"00312300","University of Akron","2010","2009","","","","","","","","130","","0.82310000","0.89720000","0.86030000","0.03690000","","","","","","",""
"00312300","University of Akron","2011","2010","","","","","","","","125","","0.72800000","0.94510000","0.86140000","0.08370000","","","","","","",""
"00312300","University of Akron","2012","2011","","","","","","","","117","","0.76920000","0.91110000","0.86340000","0.04770000","","","","","","",""
"00312300","University of Akron","2013","2012","","","","","","","","127","","0.83460000","0.83960000","0.84050000","-0.00090000","","","","","","",""
"00312300","University of Akron","2014","2013","","","","","","","","161","","0.91930000","0.83780000","0.86220000","-0.02440000","","","","","","",""
"00312300","University of Akron","2015","2014","","","","","","","","138","","0.88410000","0.84430000","0.80740000","0.03690000","","","","","","",""
"00312300","University of Akron","2016","2015","","","","","","","","135","","0.74810000","0.85150000","0.78570000","0.06580000","","","","","","",""
"00312300","University of Akron","2017","2016","123","9","","6","","","5","113","","","0.67260000","0.74640000","-0.07380000","","","","","","",""
"00312300","University of Akron","2018","2017","120","11","","0","","","10","119","","","0.68060000","0.75340000","-0.07280000","2015","142","14","0","128","117","0.91410000"
"00312300","University of Akron","2019","2018","120","9","0.07500000","0","0.00000000","0.07500000","3","114","70","","0.61410000","0.76490000","-0.15080000","2016","126","9","0","117","102","0.87180000"
"00312300","University of Akron","2020","2019","128","41","0.32030000","0","0.00000000","0.32030000","33","120","97","","0.80830000","0.79570000","0.01260000","2017","114","0","8","106","88","0.83020000"
"00312500","University of Cincinnati","2009","2008","","","","","","","","122","","0.71310000","0.83910000","0.88040000","-0.04130000","","","","","","",""
"00312500","University of Cincinnati","2010","2009","","","","","","","","103","","0.82520000","0.90590000","0.86360000","0.04230000","","","","","","",""
"00312500","University of Cincinnati","2011","2010","","","","","","","","119","","1.00000000","0.93270000","0.85250000","0.08020000","","","","","","",""
"00312500","University of Cincinnati","2012","2011","","","","","","","","121","","0.72730000","0.92050000","0.86340000","0.05710000","","","","","","",""
"00312500","University of Cincinnati","2013","2012","","","","","","","","130","","0.76920000","0.89000000","0.84050000","0.04950000","","","","","","",""
"00312500","University of Cincinnati","2014","2013","","","","","","","","138","","0.76810000","0.89620000","0.85990000","0.03630000","","","","","","",""
"00312500","University of Cincinnati","2015","2014","","","","","","","","117","","0.78630000","0.85870000","0.81130000","0.04740000","","","","","","",""
"00312500","University of Cincinnati","2016","2015","","","","","","","","108","","0.85190000","0.85870000","0.78570000","0.07300000","","","","","","",""
"00312500","University of Cincinnati","2017","2016","102","9","","2","","","6","97","","","0.85560000","0.75100000","0.10460000","","","","","","",""
"00312500","University of Cincinnati","2018","2017","68","2","","0","","","7","73","","","0.80820000","0.75020000","0.05800000","2015","104","1","2","101","98","0.97030000"
"00312500","University of Cincinnati","2019","2018","93","9","0.09680000","0","0.00000000","0.09680000","3","87","68","","0.78160000","0.76320000","0.01840000","2016","102","2","0","100","95","0.95000000"
"00312500","University of Cincinnati","2020","2019","118","9","0.07630000","0","0.00000000","0.07630000","2","111","93","","0.83780000","0.77880000","0.05900000","2017","68","2","0","66","61","0.92420000"
"00312700","University of Dayton","2009","2008","","","","","","","","116","","0.71550000","0.91570000","0.88290000","0.03280000","","","","","","",""
"00312700","University of Dayton","2010","2009","","","","","","","","151","","0.71520000","0.80560000","0.86100000","-0.05540000","","","","","","",""
"00312700","University of Dayton","2011","2010","","","","","","","","140","","0.81430000","0.80710000","0.86070000","-0.05360000","","","","","","",""
"00312700","University of Dayton","2012","2011","","","","","","","","160","","0.73130000","0.71800000","0.86060000","-0.14260000","","","","","","",""
"00312700","University of Dayton","2013","2012","","","","","","","","171","","1.00000000","0.63110000","0.82410000","-0.19300000","","","","","","",""
"00312700","University of Dayton","2014","2013","","","","","","","","142","","1.00000000","0.77440000","0.84380000","-0.06940000","","","","","","",""
"00312700","University of Dayton","2015","2014","","","","","","","","128","","1.00000000","0.61700000","0.79990000","-0.18290000","","","","","","",""
"00312700","University of Dayton","2016","2015","","","","","","","","88","","0.97730000","0.62770000","0.77140000","-0.14370000","","","","","","",""
"00312700","University of Dayton","2017","2016","81","7","","0","","","7","81","","","0.48150000","0.74140000","-0.25990000","","","","","","",""
"00312700","University of Dayton","2018","2017","96","9","","0","","","5","92","","","0.56520000","0.75830000","-0.19310000","2015","93","5","0","88","68","0.77270000"
"00312700","University of Dayton","2019","2018","78","5","0.06410000","0","0.00000000","0.06410000","6","79","47","","0.59500000","0.76040000","-0.16540000","2016","81","3","0","78","54","0.69230000"
"00312700","University of Dayton","2020","2019","85","8","0.09410000","0","0.00000000","0.09410000","3","80","67","","0.83750000","0.78260000","0.05490000","2017","96","5","0","91","73","0.80220000"
"00313100","University of Toledo","2009","2008","","","","","","","","139","","0.70500000","0.88780000","0.87120000","0.01660000","","","","","","",""
"00313100","University of Toledo","2010","2009","","","","","","","","148","","0.72300000","0.88790000","0.86230000","0.02560000","","","","","","",""
"00313100","University of Toledo","2011","2010","","","","","","","","139","","0.92090000","0.84380000","0.85790000","-0.01410000","","","","","","",""
"00313100","University of Toledo","2012","2011","","","","","","","","106","","0.84910000","0.87770000","0.85280000","0.02490000","","","","","","",""
"00313100","University of Toledo","2013","2012","","","","","","","","131","","0.82440000","0.77780000","0.80220000","-0.02440000","","","","","","",""
"00313100","University of Toledo","2014","2013","","","","","","","","110","","0.77270000","0.81180000","0.82200000","-0.01020000","","","","","","",""
"00313100","University of Toledo","2015","2014","","","","","","","","104","","0.88460000","0.83700000","0.79120000","0.04580000","","","","","","",""
"00313100","University of Toledo","2016","2015","","","","","","","","103","","0.75730000","0.67950000","0.77700000","-0.09750000","","","","","","",""
"00313100","University of Toledo","2017","2016","89","22","","3","","","17","81","","","0.64200000","0.75020000","-0.10820000","","","","","","",""
"00313100","University of Toledo","2018","2017","72","12","","6","","","21","75","","","0.73330000","0.75360000","-0.02030000","2015","99","0","10","89","72","0.80900000"
"00313100","University of Toledo","2019","2018","66","23","0.34850000","8","0.12120000","0.46970000","13","48","39","","0.81250000","0.75880000","0.05370000","2016","89","0","8","81","71","0.87650000"
"00313100","University of Toledo","2020","2019","79","22","0.27850000","6","0.07590000","0.35440000","23","75","60","","0.80000000","0.77000000","0.03000000","2017","72","0","6","66","57","0.86360000"
"00316614","Oklahoma City University","2009","2008","","","","","","","","182","","0.79670000","0.81380000","0.90980000","-0.09600000","","","","","","",""
"00316614","Oklahoma City University","2010","2009","","","","","","","","164","","0.75000000","0.83740000","0.86530000","-0.02790000","","","","","","",""
"00316614","Oklahoma City University","2011","2010","","","","","","","","158","","0.84180000","0.81950000","0.87690000","-0.05740000","","","","","","",""
"00316614","Oklahoma City University","2012","2011","","","","","","","","174","","0.83330000","0.86890000","0.87500000","-0.00610000","","","","","","",""
"00316614","Oklahoma City University","2013","2012","","","","","","","","204","","0.70590000","0.77080000","0.84040000","-0.06960000","","","","","","",""
"00316614","Oklahoma City University","2014","2013","","","","","","","","168","","0.82140000","0.78990000","0.85490000","-0.06500000","","","","","","",""
"00316614","Oklahoma City University","2015","2014","","","","","","","","158","","0.72780000","0.78260000","0.84050000","-0.05790000","","","","","","",""
"00316614","Oklahoma City University","2016","2015","","","","","","","","127","","0.73230000","0.60220000","0.74850000","-0.14630000","","","","","","",""
"00316614","Oklahoma City University","2017","2016","135","21","","0","","","21","135","","","0.61480000","0.76950000","-0.15470000","","","","","","",""
"00316614","Oklahoma City University","2018","2017","126","18","","4","","","19","123","","","0.73980000","0.85380000","-0.11400000","2015","143","7","1","135","123","0.91110000"
"00316614","Oklahoma City University","2019","2018","100","20","0.20000000","0","0.00000000","0.20000000","18","98","63","","0.64290000","0.78690000","-0.14400000","2016","135","1","0","134","117","0.87310000"
"00316614","Oklahoma City University","2020","2019","125","23","0.18400000","5","0.04000000","0.22400000","17","114","75","","0.65790000","0.82970000","-0.17180000","2017","126","5","0","121","97","0.80170000"
"00318400","University of Oklahoma","2009","2008","","","","","","","","161","","0.83230000","0.96270000","0.92800000","0.03470000","","","","","","",""
"00318400","University of Oklahoma","2010","2009","","","","","","","","161","","0.76400000","0.95120000","0.86760000","0.08360000","","","","","","",""
"00318400","University of Oklahoma","2011","2010","","","","","","","","174","","0.77590000","0.96300000","0.89020000","0.07280000","","","","","","",""
"00318400","University of Oklahoma","2012","2011","","","","","","","","160","","0.88750000","0.88730000","0.87790000","0.00940000","","","","","","",""
"00318400","University of Oklahoma","2013","2012","","","","","","","","185","","0.80000000","0.87160000","0.84040000","0.03120000","","","","","","",""
